speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear,childLatJittered_day2,childLongJittered_day2,childLatJittered_day3,childLongJittered_day3
1596,396,M,white,engineer,grad,4,5,Manchester,urban,3102,NH,43.0119153,-71.4911193,Manchester,urban,3102,NH,43.0119153,-71.4911193,Somers,6071.0,CT,2016_9_28_9_jhOVd,yes,MechanicalTurkProject,43.01902578295251,-71.49659284560644,1966.0,43.01567156727897,-71.5677162684402,43.031332253769314,-71.52836449576324
1597,397,F,mixed,Medical Doctor,bach,1,4,Bennington,rural,5201,VT,42.869213,-73.1285154,Bennington,rural,5201,VT,42.869213,-73.1285154,Burlington,5401.0,VT,2016_9_28_10_gyDgR,yes,MechanicalTurkProject,42.87314007675212,-73.13221134575379,1988.0,42.91182836977231,-73.09034869291617,42.894121996260424,-73.11596276743084
1598,398,F,white,Customer service,high,3,2,Barrington,suburban,2806,RI,41.7347531,-71.3197319,Barrington,suburban,2806,RI,41.7347531,-71.3197319,Barrington,2806.0,RI,2016_9_28_11_IAiPR,yes,MechanicalTurkProject,41.73979097187588,-71.3178160151126,1984.0,41.74638721483362,-71.35371139406118,41.828924300439276,-71.40572246952
1599,399,F,white,home maker,high,4,2,Guilford,suburban,6437,CT,41.3317772,-72.696816,Guilford,suburban,6437,CT,41.3317772,-72.696816,saint petersburg,33702.0,FL,2016_9_28_12_MTica,yes,MechanicalTurkProject,41.32820706034369,-72.70476801951843,1983.0,41.31180860117436,-72.8388895337695,41.33586849751705,-72.92962189884673
1600,400,F,white,"Director, Sales",bach,2,4,West Boylston,suburban,1583,MA,42.3694173,-71.7850362,West Boylston,suburban,1583,MA,42.3694173,-71.7850362,Manchester,3104.0,NH,2016_9_28_12_xwHVr,yes,MechanicalTurkProject,42.36824632464406,-71.78332972574856,1980.0,42.38307897102969,-71.63829524512376,42.3891484829698,-71.6701962882427
1601,401,F,white,Cook,high,5,2,Amherst,suburban,1002,MA,42.3639768,-72.4585072,Deerfield,rural,1342,MA,42.5438893,-72.6094578,Amherst,1002.0,MA,2016_9_28_14_pcMsJ,yes,MechanicalTurkProject,42.35826324841453,-72.45902332220442,1983.0,42.42511665023348,-72.56427266102963,42.48889828210748,-72.52741000715454
1602,402,M,white,Customer Service,somecoll,3,3,Lynn,urban,1902,MA,42.4710392,-70.9415353,Lynn,urban,1902,MA,42.4710392,-70.9415353,Lynn,1902.0,MA,2016_9_28_14_YLrfH,yes,MechanicalTurkProject,42.46522060296631,-70.93285735195195,1975.0,42.46554402436831,-70.87014905355333,42.44469231565185,-70.97396156626598
1603,403,M,white,Retail,somecoll,3,3,Stoneham,suburban,2180,MA,42.4742082,-71.0976654,Stoneham,suburban,2180,MA,42.4742082,-71.0976654,Stoneham,2180.0,MA,2016_9_28_16_LQkrz,yes,MechanicalTurkProject,42.47374504217841,-71.0944713252535,1989.0,42.45245096425053,-71.12117876799435,42.42916758057108,-71.12351077038218
1604,404,M,vietnamese,Technician,high,4,2,Salem,suburban,3079,NH,42.7882748,-71.22172,Salem,suburban,3079,NH,42.7882748,-71.22172,Salem,,NH,2016_9_28_18_AvTsB,yes,MechanicalTurkProject,42.78142594926278,-71.21715219287897,1997.0,42.81101763497231,-71.18643923205312,42.75611073330962,-71.26082150993956
1605,405,F,chinese,accountant,bach,3,4,Providence,urban,2908,RI,41.8398254,-71.436794,Providence,urban,2908,RI,41.8398254,-71.436794,Providence,2908.0,RI,2016_9_28_19_fhngK,yes,MechanicalTurkProject,41.83833285246655,-71.44004191657262,1986.0,41.91121876962552,-71.54682916952454,41.86557657635348,-71.52835532753076
1606,406,F,white,Teacher ,bach,3,4,Quincy ,suburban,2169,MA,42.248386,-71.0022792,Quincy ,suburban,2169,MA,42.248386,-71.0022792,Quincy ,2169.0,MA,2016_9_28_19_TjLMT,yes,MechanicalTurkProject,42.25255458479128,-71.01075958523028,1954.0,42.2590013294081,-71.00027987386136,42.27814670726159,-70.99924567430202
1607,407,F,korean,Self Employed,high,4,2,Attleboro,suburban,2703,MA,41.9316531,-71.2945028,Rockport,rural,4856,ME,44.1806036,-69.1221093,Camden,4843.0,ME,2016_9_28_20_nsbJd,yes,MechanicalTurkProject,41.92878787066425,-71.30128679425908,1988.0,41.91582084886348,-71.42491381032372,41.90221537034761,-71.41170779986533
1608,408,F,white,Scientist,grad,3,5,Worcester,suburban,1606,MA,42.3152487,-71.7957414,Worcester,suburban,1605,MA,42.2896832,-71.7877932,Lowell,1854.0,MA,2016_9_29_17_fYiZT,yes,MechanicalTurkProject,42.310387734782495,-71.78817615867442,1993.0,42.32861693100104,-71.7441441503458,42.328512013118385,-71.7256090230393
1609,409,F,white,"Project Manager, Sociobehavioral research",grad,3,5,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Boston,2215.0,MA,2016_9_29_17_Kcqtd,yes,MechanicalTurkProject,41.83461923638348,-71.51873078095814,1992.0,41.82432504119472,-71.44022226449987,41.775203745953576,-71.42026791821775
1610,410,M,white,Operations Director,bach,2,4,Litchfield,rural,3052,NH,42.8460813,-71.468283,Litchfield,rural,3052,NH,42.8460813,-71.468283,Durham,3824.0,NH,2016_9_29_20_IhIMu,yes,MechanicalTurkProject,42.85267783443729,-71.46959720780971,1978.0,42.803947863790704,-71.49286542788478,42.800833905910174,-71.56324827513755
1611,411,F,white,CNA,somecoll,3,3,Hopkinton,rural,2833,RI,41.4835826,-71.7721116,Hopkinton,rural,2833,RI,41.4835826,-71.7721116,Hopkinton,2833.0,RI,2016_9_29_21_GGsCk,yes,MechanicalTurkProject,41.48467401301636,-71.77091595352961,1980.0,41.47018249704564,-71.8072852480259,41.54555308269333,-71.7341687789707
1612,412,M,white,Governance Analyst,bach,3,4,Portland,urban,4101,ME,43.6626067,-70.257949,Fort Kent,rural,4743,ME,47.2002665,-68.6143326,Bangor,4401.0,ME,2016_9_29_22_QlKhz,yes,MechanicalTurkProject,43.66418949547669,-70.25132822108736,1982.0,43.62412121443302,-70.20651515216127,43.667251305678434,-70.30152190748562
1613,413,F,white,Retail manager,bach,2,4,Ashburnham,rural,1430,MA,42.6570054,-71.9234423,Ashburnham,rural,1430,MA,42.6570054,-71.9234423,Ashburnham,1430.0,MA,2016_9_30_7_IPHlJ,no,MechanicalTurkProject,42.65003729302012,-71.91509513766404,1987.0,42.69815051411856,-71.83226001063053,42.658035441194485,-71.79411381783669
1614,414,M,black,Journalist,bach,3,4,Providence,urban,2907,RI,41.7985934,-71.4246301,Glassboro,suburban,8028,NotNE,39.6958627,-75.1214146,Providence,2909.0,RI,2016_9_30_8_SWoca,yes,MechanicalTurkProject,41.802063922062544,-71.41677361131416,1989.0,41.801083097908666,-71.49414370681137,41.795242197978766,-71.37860407638404
1615,415,M,white,Chef,bach,4,4,Wareham,suburban,2571,MA,41.7611873,-70.6959913,Wareham,suburban,2571,MA,41.7611873,-70.6959913,Providence,2901.0,MA,2016_9_30_9_TmonT,yes,MechanicalTurkProject,41.7618555550834,-70.69211627331882,1983.0,41.70254112324399,-70.72666668217472,41.74218070526417,-70.73223986736126
1616,416,M,white,Tutor,bach,3,4,Ashaway,rural,2804,RI,41.4339344,-71.7703137,Ashaway,rural,2804,RI,41.4339344,-71.7703137,Ashaway,2804.0,RI,2016_9_30_13_Dxnmz,yes,MechanicalTurkProject,41.43180543706397,-71.76906939054923,1994.0,41.387447202201,-71.75061273106746,41.497003367765124,-71.7320117556941
1617,417,F,white,Health Insurance Analyst,bach,3,4,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,suburban,6040,CT,41.7614154,-72.525608,Manchester,6040.0,CT,2016_9_30_13_fPZlm,yes,MechanicalTurkProject,41.75869610966748,-72.52703200738233,1985.0,41.73056653481554,-72.56456036868256,41.70213249941799,-72.48470925266848
1618,418,M,white,FAA Parachute Rigger,somecoll,4,3,Kennebunk,suburban,4043,ME,43.3929792,-70.5770318,Kennebunk,suburban,4043,ME,43.3929792,-70.5770318,Kennebunk,4043.0,ME,2016_9_30_14_kshKH,no,MechanicalTurkProject,43.39882890572966,-70.5783820013696,1992.0,43.47732367654936,-70.5518561823333,43.459651548740275,-70.59567531755278
1619,419,F,white,Accountant,grad,3,5,Belfast,rural,4915,ME,44.4635016,-69.0375706,Belfast,rural,4915,ME,44.4635016,-69.0375706,Northport,4849.0,ME,2016_9_30_19_Qwlcd,no,MechanicalTurkProject,44.46968152809941,-69.0437141075675,1985.0,44.52326969642968,-69.11343107455072,44.468453701081245,-69.10780871802706
1620,420,F,white,Cashier,high,5,2,Quincy,suburban,2169,MA,42.248386,-71.0022792,Weymouth,suburban,2191,MA,42.243453,-70.942033,Brockton,2302.0,MA,2016_10_1_6_INlaB,yes,MechanicalTurkProject,42.25486079374714,-70.99828180907349,1978.0,42.21282215026534,-71.04332165019406,42.28033606151833,-71.04495537359051
1624,424,F,white,site coordinator,somecoll,3,3,Bristol,rural,3222,NH,43.642709,-71.7891385,Bristol,rural,3222,NH,43.642709,-71.7891385,bristol,3222.0,NH,2016_10_1_11_KATAV,yes,MechanicalTurkProject,43.635859608467904,-71.78827005866408,1982.0,43.57799169522766,-71.72345443680166,43.53182692849389,-71.64193267410982
1626,426,F,white,social worker,bach,3,4,Norwood,suburban,2062,MA,42.1873602,-71.1959555,Norwood,suburban,2062,MA,42.1873602,-71.1959555,new bedford,2740.0,MA,2016_10_1_16_giEwG,yes,MechanicalTurkProject,42.194333043193055,-71.19336141497398,1982.0,42.24095959921583,-71.21727519333933,42.25411638129358,-71.19700777790581
1627,427,F,white,TD Bank Teller,high,3,2,Brookline,rural,3033,NH,42.749263,-71.6756699,Brookline,rural,3033,NH,42.749263,-71.6756699,Brookline,3033.0,NH,2016_10_1_16_xSwsM,yes,MechanicalTurkProject,42.75053713066117,-71.67983110680846,1992.0,42.7237734251031,-71.74907542134503,42.726259169632634,-71.76787237525173
1628,428,F,black,Certifier,somecoll,3,3,Hadley,rural,1030,MA,42.0729247,-72.6869715,Greenfield,suburban,1301,MA,42.6267614,-72.6015304,Greenfield,1301.0,MA,2016_10_1_17_rHPGZ,yes,MechanicalTurkProject,42.07288485465828,-72.68365071785888,1993.0,42.123470120614286,-72.66039960915134,42.09396008289464,-72.70593839876216
1629,429,F,white,Caregiver,somecoll,5,3,Coventry,suburban,2816,RI,41.6920463,-71.6191159,Voluntown,rural,6384,CT,41.5791925,-71.8312276,Coventry,2816.0,RI,2016_10_1_17_UpGXK,no,MechanicalTurkProject,41.69403075710915,-71.62121381369461,1991.0,41.70574384446214,-71.67827727118777,41.69720353062176,-71.68202495515271
1631,431,F,white,Graphic Designer,bach,3,4,Simsbury,suburban,6081,CT,41.905187,-72.7725513,Simsbury,suburban,6081,CT,41.905187,-72.7725513,Hartford,6105.0,CT,2016_10_1_22_qAkry,yes,MechanicalTurkProject,41.90765413044621,-72.77339167563488,1988.0,41.85562527458072,-72.74943716240443,41.921282903203135,-72.74414277252262
1632,432,M,black,Home Health Aid,somecoll,3,3,Dorchester,urban,2121,MA,42.3062667,-71.0858974,Brockton,urban,2302,MA,42.0881234,-70.9982927,Taunton,2780.0,MA,2016_10_2_4_myZtU,yes,MechanicalTurkProject,42.30568175922497,-71.08925385089586,1989.0,42.309967420913615,-71.11379236022492,42.34499639252645,-71.04675391122244
1633,433,F,white,Entrepreneur,grad,1,5,Dartmouth,suburban,2748,MA,41.5535737,-70.9711353,Dartmouth,suburban,2748,MA,41.5535737,-70.9711353,Dartmouth,2748.0,MA,2016_10_2_8_mZRUI,no,MechanicalTurkProject,41.558705112997465,-70.96555704626337,1989.0,41.56389190227163,-70.97668321060101,41.54142131248581,-71.00885769947075
1634,434,F,black,Lab Technician,bach,4,4,Hyde Park,suburban,2136,MA,42.2550833,-71.1292203,Hyde Park,suburban,2136,MA,42.2550833,-71.1292203,Hyde Park,2136.0,MA,2016_10_2_10_UoCSz,yes,MechanicalTurkProject,42.24892789048792,-71.13472828053148,1990.0,42.20425067839166,-71.20013584043183,42.171482954949354,-71.18089760274907
1635,435,F,black,sales,bach,3,4,Randolph,suburban,2368,MA,42.1764456,-71.0515674,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Franklin,2038.0,MA,2016_10_2_15_IRYLY,no,MechanicalTurkProject,42.183535987126966,-71.0575444448628,1993.0,42.244015795690125,-71.05005966807724,42.274423134946545,-71.05746479953919
1636,436,M,white,Graduate Student,bach,3,4,Lexington,suburban,2420,MA,42.4570545,-71.2154642,Lexington,suburban,2420,MA,42.4570545,-71.2154642,Brunswick,4011.0,ME,2016_10_2_15_JtLhZ,yes,MechanicalTurkProject,42.46027127232516,-71.20793779906185,1991.0,42.46023828331262,-71.32997158909095,42.48557678367529,-71.31503815258738
1637,437,M,white,Meat Clerk,high,5,2,West Haven,urban,6516,CT,41.2725732,-72.9649666,Madison,rural,6443,CT,41.344481,-72.6245213,Clinton,6413.0,CT,2016_10_2_22_alxfH,yes,MechanicalTurkProject,41.2764796394535,-72.97007419493704,1980.0,41.31873303577025,-73.06495116498932,41.29508290869153,-72.97498993150349
1638,438,M,white,Student,somecoll,3,3,Danbury,suburban,6811,CT,41.4225862,-73.4783643,Danbury,suburban,6811,CT,41.4225862,-73.4783643,Allentown,18104.0,CT,2016_10_2_22_FfuBS,yes,MechanicalTurkProject,41.4257217709612,-73.48092542898692,1997.0,41.41945868076797,-73.37794485192262,41.43570016040767,-73.33765569523868
1639,439,F,white,Communications Specialist,bach,3,4,Framingham,suburban,1701,MA,42.3201685,-71.440409,Framingham,suburban,1701,MA,42.3201685,-71.440409,Boston,2109.0,MA,2016_10_3_10_hSOni,yes,MechanicalTurkProject,42.31622801320548,-71.44478122867807,1994.0,42.34733581243226,-71.40065513820622,42.36801003407907,-71.39932944834219
1640,440,F,white,Childcare Director,somecoll,2,3,Winthrop,suburban,2152,MA,42.3730546,-70.9748072,WINTHROP,suburban,2152,MA,42.3730546,-70.9748072,WINTHROP,2152.0,MA,2016_10_3_10_NfRdJ,yes,MechanicalTurkProject,42.3709880987729,-70.97773136813046,1984.0,42.34820877155718,-70.99189251350494,42.320509225228875,-70.99141864909927
1641,441,M,white,Maritime Historian,bach,4,4,Gloucester,urban,1930,MA,42.61991,-70.6818235,Gloucester,urban,1930,MA,42.61991,-70.6818235,Gloucester,1930.0,MA,2016_10_3_10_nJVSJ,yes,MechanicalTurkProject,42.62673149087322,-70.68333028906693,1976.0,42.641244257058496,-70.84451749988878,42.71449865880763,-70.83957091826986
1642,442,F,white,Student,somecoll,3,3,Bethel,suburban,6801,CT,41.3697777,-73.3895032,Bethel,suburban,6801,CT,41.3697777,-73.3895032,Storrs,6269.0,CT,2016_10_3_12_Hdhxk,yes,MechanicalTurkProject,41.370492543192285,-73.39375670853573,1995.0,41.40649638363347,-73.46625719835073,41.368824239076886,-73.49964590451114
1643,443,M,white,Education,grad,3,5,Jamestown,suburban,2835,RI,41.510088,-71.3783655,Jamestown,suburban,2835,RI,41.510088,-71.3783655,New Britain,6053.0,CT,2016_10_3_13_JGleJ,yes,MechanicalTurkProject,41.51136710527427,-71.38150022288664,1985.0,41.52791213118501,-71.39132248999839,41.562024799169144,-71.25853847379751
1644,444,F,white,Senior Consultant,assoc,2,3,Shelton,suburban,6484,CT,41.3045153,-73.139041,Shelton,suburban,6484,CT,41.3045153,-73.139041,meriden,6450.0,CT,2016_10_3_14_xDxIy,yes,MechanicalTurkProject,41.30837318747727,-73.14002966620781,1982.0,41.24359507255435,-73.11654241300707,41.2412199357141,-73.15697144106379
1645,445,F,white,personal care attendant,high,4,2,Raynham,suburban,2767,MA,41.940996,-71.0484992,Raynham,suburban,2767,MA,41.940996,-71.0484992,Raynham,2767.0,MA,2016_10_3_16_PrqGg,yes,MechanicalTurkProject,41.947898920117375,-71.05300534138213,1987.0,41.95563474612286,-70.98279526659324,41.96895684439785,-70.89808251057208
1646,446,M,white,Entrepreneur,bach,1,4,Middleton,suburban,1949,MA,42.6066659,-71.0103158,Middleton,suburban,1949,MA,42.6066659,-71.0103158,Allston,2134.0,MA,2016_10_3_19_FXyFP,yes,MechanicalTurkProject,42.61105825038183,-71.01750991446151,1988.0,42.60468568546074,-71.03293116827322,42.589111950191764,-71.05527297541191
1648,448,F,white,cashier,bach,5,4,Ashland,suburban,1721,MA,42.2577546,-71.4735257,Ashland,suburban,1721,MA,42.2577546,-71.4735257,Ashland,1721.0,MA,2016_10_3_19_tSyoD,yes,MechanicalTurkProject,42.2585433078126,-71.47777599574962,1984.0,42.27144125412028,-71.53183714234287,42.25790260457956,-71.51564447772353
1649,449,M,white,Graduate Student,bach,3,4,Tewksbury,suburban,1876,MA,42.6118008,-71.2275708,Tewksbury,suburban,1876,MA,42.6118008,-71.2275708,Tewksbury,1876.0,MA,2016_10_3_20_ciOgx,yes,MechanicalTurkProject,42.61066655767052,-71.21920105548597,1993.0,42.57071307931366,-71.24584368041825,42.64939344419114,-71.1052734850981
1650,450,F,puerto,shift manager ,high,3,2,bristol,rural,2809,RI,41.6757303,-71.273331,bristol,rural,2809,RI,41.6757303,-71.273331,fall river,2724.0,MA,2016_10_3_23_lzjME,yes,MechanicalTurkProject,41.67151026290556,-71.27215263187973,1988.0,41.77156396059862,-71.28223445483276,41.74746436948535,-71.34948847080831
1651,451,M,white,Logistics,grad,4,5,New Haven,urban,6501,CT,41.3065175,-72.9260084,New Haven,urban,6501,CT,41.3065175,-72.9260084,New Haven,6501.0,CT,2016_10_4_7_sSxbN,yes,MechanicalTurkProject,41.30893605993447,-72.91954883240076,1987.0,41.37387864132995,-72.94236899012732,41.37702171647723,-72.90442102629734
1653,453,M,white,Laborer,somecoll,5,3,Pembroke,suburban,3275,NH,43.170513,-71.417063,Pembroke,suburban,3275,NH,43.170513,-71.417063,Pembroke,3275.0,NH,2016_10_4_11_NQMFy,yes,MechanicalTurkProject,43.16550628819473,-71.4212793979091,1983.0,43.15135741261295,-71.38390097726736,43.102574493428904,-71.44954012078328
1654,454,M,white,Ad Rater,bach,3,4,Gloucester,urban,1930,MA,42.61991,-70.6818235,Penobscot,rural,4476,ME,44.4827026,-68.705997,Penobscot,4476.0,ME,2016_10_4_12_oHhOc,no,MechanicalTurkProject,42.61668192792148,-70.68439597997633,1986.0,42.61668192792148,-70.68439597997633,42.61995258632576,-70.86389605730815
1656,456,M,white,Student,somecoll,3,3,Bridgewater,suburban,2324,MA,41.9723874,-70.9787781,Bridgewater,suburban,2324,MA,41.9723874,-70.9787781,Amherst,1003.0,MA,2016_10_5_2_dUfJn,yes,MechanicalTurkProject,41.97231764225999,-70.98128506381285,1992.0,41.90128889537928,-71.01228769698257,41.81645994691676,-71.04891171273827
1657,457,M,white,Sale Associate,somecoll,3,3,Waltham,suburban,2453,MA,42.3695421,-71.2405131,Waltham,suburban,2453,MA,42.3695421,-71.2405131,Waltham,2453.0,MA,2016_10_5_14_krVHu,yes,MechanicalTurkProject,42.36469332532965,-71.24590340191821,1992.0,42.395189126378845,-71.26576208393817,42.34850730587858,-71.28295551416987
1658,458,M,white,Greenskeeper,somecoll,4,3,Athol,rural,1331,MA,42.5624081,-72.1910798,Athol,rural,1331,MA,42.5624081,-72.1910798,Athol,1331.0,MA,2016_10_5_15_bDHVm,yes,MechanicalTurkProject,42.56319047953453,-72.18145698885439,1981.0,42.4865735191512,-72.11136941025866,42.53441545287584,-72.16709042240943
1659,459,M,korean,Analyst,bach,3,4,Concord,suburban,3301,NH,43.2322695,-71.5530123,Concord,suburban,3301,NH,43.2322695,-71.5530123,Waterville,4901.0,ME,2016_10_5_17_duDvu,no,MechanicalTurkProject,43.23150446739604,-71.54470578766376,1983.0,43.13461078050836,-71.54645492641741,43.17236449473674,-71.54476087296497
1660,460,F,white,Teacher,bach,3,4,Lakeville,rural,2347,MA,41.8345071,-70.957099,Lakeville,rural,2347,MA,41.8345071,-70.957099,Lakeville,2347.0,MA,2016_10_5_19_WgzPH,no,MechanicalTurkProject,41.8406035050452,-70.96305569051572,1989.0,41.79850016116438,-70.96518004469782,41.78811245873878,-70.98137018482838
1661,461,F,white,Home Health Aide,somecoll,3,3,Burlington,suburban,5401,VT,44.4766215,-73.2099981,Burlington,suburban,5401,VT,44.4766215,-73.2099981,Burlington,5401.0,VT,2016_10_5_23_dCDZO,yes,MechanicalTurkProject,44.47166508579793,-73.21734956829663,1967.0,44.480913780870665,-73.23266921438427,44.483836488732315,-73.16950627993387
1662,462,F,puerto,Library Assistant,somecoll,4,3,Hartford,urban,6120,CT,41.7890733,-72.6643555,Hartford,urban,6120,CT,41.7890733,-72.6643555,Hartford,6120.0,CT,2016_10_6_0_iyyuh,yes,MechanicalTurkProject,41.78761771964072,-72.65645187501813,1994.0,41.786368768167975,-72.59527716622654,41.748489463964646,-72.59342089270694
1665,465,M,white,Customer Service,bach,3,4,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,2760.0,MA,2016_10_6_15_CcEva,yes,MechanicalTurkProject,41.9781504719229,-71.33508727572776,1992.0,41.98994123553668,-71.2920602350404,41.918909130610956,-71.37132291819867
1666,466,M,white,Security Guard,somecoll,5,3,Bridgeport,urban,6604,CT,41.1829197,-73.2080265,Bridgeport,suburban,6606,CT,41.2121097,-73.2066729,Bridgeport,6606.0,CT,2016_10_6_15_xAvVA,yes,MechanicalTurkProject,41.18431958943037,-73.20617730694984,1984.0,41.178173419854026,-73.147642014333,41.16144801492201,-73.18897819689093
1667,467,M,white,Farm Laborer,bach,5,4,Milbridge,suburban,4658,ME,44.5079099,-67.878004,Milbridge,suburban,4658,ME,44.5079099,-67.878004,Milbridge,4658.0,ME,2016_10_6_19_wvPWc,yes,MechanicalTurkProject,44.50206956939257,-67.88773056126074,1992.0,44.47726508354184,-67.85360810503862,44.49876068619306,-67.84291931521801
1669,469,M,white,Self-Employed(Pro Gamer),high,4,2,"Milford, MA",suburban,1757,MA,42.1586917,-71.5214188,"Milford, MA",suburban,1757,MA,42.1586917,-71.5214188,"Milford, MA",1757.0,MA,2016_10_7_13_dTMsa,no,MechanicalTurkProject,42.15535844132221,-71.51810806158686,1986.0,42.17011667081671,-71.54543213597347,42.21924091754131,-71.53710751059451
1670,470,F,white,Administrative Assistant,somecoll,3,3,St. Johnsbury,rural,5819,VT,44.4047368,-71.9830753,St. Johnsbury,rural,5819,VT,44.4047368,-71.9830753,Concord,3301.0,NH,2016_10_7_14_Mklxi,yes,MechanicalTurkProject,44.40803521072036,-71.97357460238038,1977.0,44.4098517492666,-71.9692091859114,44.356981520227855,-71.98069696273586
1671,471,F,white,marketing manager,bach,2,4,Dartmouth,suburban,2748,MA,41.5535737,-70.9711353,Dartmouth,suburban,2748,MA,41.5535737,-70.9711353,Boston (theatre district),2116.0,MA,2016_10_7_17_YgPkk,yes,MechanicalTurkProject,41.55642462620477,-70.97017924280665,1988.0,41.55023900578484,-70.88323014634726,41.59249029897946,-70.9013942810457
1672,472,F,white,mental health,bach,4,4,fairfield,rural,4937,ME,44.6516533,-69.6612755,waterville,rural,4901,ME,44.5410987,-69.5730117,conway,3818.0,NH,2016_10_7_18_Ywzup,yes,MechanicalTurkProject,44.64505770485089,-69.65503120914408,1971.0,44.61261646873426,-69.65229596382935,44.64063107779153,-69.68879955468695
1673,473,F,white,self employed health care,somecoll,4,3,NewBedford,urban,2740,MA,41.6374847,-70.9382651,Mattapoisett,suburban,2739,MA,41.665794,-70.814531,Dartmouth,2748.0,MA,2016_10_7_20_QYBYU,yes,MechanicalTurkProject,41.634687269866525,-70.94220237228122,1956.0,41.68166516342893,-71.02463124065427,41.60571067355831,-70.97998079033913
